,D0_4,D0_5,D0_6,D0_7,D0_8,D0_9,D0_10,D0_11,D1_4,D1_5,D1_6,D1_7,D1_8,D1_9,D1_10,D1_11,D2_4,D2_5,D2_6,D2_7,D2_8,D2_9,D2_10,D2_11,D3_4,D3_5,D3_6,D3_7,D3_8,D3_9,D3_10,D3_11,D4_4,D4_5,D4_6,D4_7,D4_8,D4_9,D4_10,D4_11,N0_4,N0_5,N0_6,N0_7,N0_8,N0_9,N0_10,N0_11,W0_4,W0_5,W0_6,W0_7,W0_8,W0_9,W0_10,W0_11,W1_4,W1_5,W1_6,W1_7,W1_8,W1_9,W1_10,W1_11,W2_4,W2_5,W2_6,W2_7,W2_8,W2_9,W2_10,W2_11,W3_4,W3_5,W3_6,W3_7,W3_8,W3_9,W3_10,W3_11,W4_4,W4_5,W4_6,W4_7,W4_8,W4_9,W4_10,W4_11,average_temp_4,average_temp_5,average_temp_6,average_temp_7,average_temp_8,average_temp_9,average_temp_10,average_temp_11,yield,state_ALABAMA,state_ARIZONA,state_ARKANSAS,state_CALIFORNIA,state_COLORADO,state_DELAWARE,state_FLORIDA,state_GEORGIA,state_IDAHO,state_ILLINOIS,state_INDIANA,state_IOWA,state_KANSAS,state_KENTUCKY,state_LOUISIANA,state_MARYLAND,state_MICHIGAN,state_MINNESOTA,state_MISSISSIPPI,state_MISSOURI,state_MONTANA,state_NEBRASKA,state_NEW JERSEY,state_NEW MEXICO,state_NEW YORK,state_NORTH CAROLINA,state_NORTH DAKOTA,state_OHIO,state_OKLAHOMA,state_OREGON,state_SOUTH CAROLINA,state_SOUTH DAKOTA,state_TENNESSEE,state_TEXAS,state_UTAH,state_VIRGINIA,state_WASHINGTON,state_WEST VIRGINIA,state_WISCONSIN,state_WYOMING,year_1970,year_1971,year_1972,year_1973,year_1974,year_1975,year_1976,year_1977,year_1978,year_1979,year_1980,year_1981,year_1982,year_1983,year_1984,year_1985,year_1986,year_1987,year_1988,year_1989,year_1990,year_1991,year_1992,year_1993,year_1994,year_1995,year_1996,year_1997,year_1998,year_1999,year_2000,year_2001,year_2002,year_2003,year_2004,year_2005,year_2006,year_2007,year_2008,year_2009,year_2010,year_2011,year_2012,year_2013,year_2014,year_2015,year_2016,year_2017,year_2018,year_2019,year_2020
1228,4.7,0.4,0.3,1.7,1.1,3.2,8.7,5.4,1.1,0.0,0.0,0.7,0.1,0.9,4.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.7,30.6,24.2,21.8,19.8,42.4,68.9,50.7,35.6,69.0,75.4,76.5,79.1,54.4,22.5,43.9,16.6,42.8,48.0,68.1,68.6,30.5,7.3,18.2,2.5,12.9,11.8,34.0,38.9,5.7,0.4,2.9,0.5,4.0,3.9,16.4,20.3,0.7,0.0,0.5,0.0,0.1,0.9,4.9,3.6,0.0,0.0,0.0,37.7,48.6,57.3,65.2,67.1,61.6,50.0,40.2,78.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1229,9.8,13.9,18.1,7.0,12.1,7.2,4.3,2.5,4.5,4.3,8.0,3.7,9.5,3.5,0.3,0.7,0.3,0.1,1.6,0.1,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.3,75.0,69.8,40.9,26.0,11.2,20.2,32.1,13.9,11.1,12.1,52.1,61.9,81.7,75.6,65.6,1.5,1.8,1.2,31.4,44.6,68.6,60.2,50.8,0.0,0.0,0.0,7.3,18.8,37.1,30.8,19.9,0.0,0.0,0.0,0.9,6.9,18.2,10.7,7.7,0.0,0.0,0.0,0.0,0.5,2.6,1.4,1.2,32.6,48.2,62.0,67.0,68.3,61.2,53.0,46.2,87.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1230,0.0,0.0,0.4,0.8,0.1,0.2,0.1,1.2,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,2.4,10.0,9.5,3.9,6.7,4.1,13.5,98.4,97.6,89.5,89.7,95.8,93.2,95.8,85.3,93.1,92.6,80.9,82.3,88.8,83.8,90.3,75.9,70.3,76.3,61.8,65.8,75.7,66.6,75.5,56.8,55.9,58.8,45.8,55.3,63.5,52.0,63.7,37.4,31.2,30.1,15.6,30.7,42.8,30.5,40.5,19.2,39.6,48.6,59.1,65.9,65.1,60.6,49.8,37.3,81.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1231,15.7,28.7,34.2,83.0,19.9,0.0,0.0,0.0,6.8,19.6,17.7,55.2,5.5,0.0,0.0,0.0,0.6,4.3,4.3,20.4,0.6,0.0,0.0,0.0,0.0,1.8,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6,4.6,0.0,0.0,0.0,0.0,29.7,55.9,54.8,17.0,65.9,22.5,3.1,0.0,54.6,15.4,10.9,0.1,14.1,77.4,96.9,100.0,35.9,2.2,1.3,0.0,7.7,56.1,84.3,99.0,5.1,0.0,0.0,0.0,2.0,24.3,53.5,82.1,0.7,0.0,0.0,0.0,0.6,14.8,30.6,59.5,0.0,0.0,0.0,0.0,0.0,8.3,10.9,28.1,40.6,51.0,59.2,64.7,66.9,62.3,52.6,42.7,87.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1232,0.0,0.0,1.9,2.6,9.9,33.7,90.5,92.0,0.0,0.0,0.1,0.1,3.2,14.4,69.6,72.1,0.0,0.0,0.0,0.0,0.1,3.9,21.4,22.5,0.0,0.0,0.0,0.0,0.0,1.4,5.2,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,47.8,60.6,60.5,9.5,8.0,100.1,99.9,84.0,49.6,29.4,5.7,0.0,0.0,100.0,98.8,71.8,25.3,11.5,1.6,0.0,0.0,95.6,85.8,34.3,5.4,0.5,0.0,0.0,0.0,87.2,68.9,13.3,1.1,0.0,0.0,0.0,0.0,73.0,45.8,2.4,0.0,0.0,0.0,0.0,0.0,33.4,47.8,59.0,65.0,67.4,62.0,51.2,41.3,86.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1233,0.6,1.4,5.4,25.0,1.4,1.4,12.7,7.8,0.0,0.2,1.4,9.6,0.0,0.1,6.1,2.6,0.0,0.0,0.0,1.4,0.0,0.0,1.4,0.9,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.8,26.6,58.2,52.7,44.5,32.6,65.2,52.0,66.6,72.0,36.4,22.3,54.1,66.0,22.1,40.2,30.6,45.2,12.5,10.7,33.8,46.1,5.5,13.9,3.6,4.3,2.1,1.1,7.3,14.6,0.0,0.4,1.1,1.3,0.2,0.0,1.9,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.8,49.0,59.1,65.6,67.0,61.8,52.8,44.2,92.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1234,7.0,34.1,47.9,65.1,81.9,73.2,40.3,17.1,3.2,17.8,30.6,43.9,68.5,53.5,16.4,5.1,0.4,3.1,10.5,13.9,30.3,16.0,1.5,0.0,0.0,0.7,3.5,4.3,11.4,4.3,0.1,0.0,0.0,0.0,0.0,0.0,2.1,0.3,0.0,0.0,40.8,52.5,49.2,32.7,17.5,25.0,48.1,63.7,52.1,13.4,2.8,2.2,0.6,1.8,11.5,19.3,34.5,5.1,0.3,0.2,0.0,0.4,5.0,10.8,7.9,0.0,0.0,0.0,0.0,0.0,0.6,3.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1,36.8,50.2,58.2,64.4,68.9,64.4,52.2,38.9,93.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1235,63.4,61.5,59.5,59.8,58.2,29.9,5.0,27.8,53.8,47.6,38.1,39.5,48.2,15.1,0.1,22.8,33.6,14.0,7.0,11.2,26.0,3.2,0.0,8.7,16.6,4.1,0.4,2.3,11.0,0.1,0.0,1.9,3.5,0.0,0.0,0.1,2.7,0.0,0.0,0.1,28.0,34.2,37.2,39.2,34.5,45.4,34.7,36.4,8.6,4.2,3.3,1.0,7.4,24.8,60.3,35.8,2.4,0.8,0.2,0.1,2.7,14.9,47.6,20.0,0.5,0.0,0.0,0.0,0.0,4.2,20.7,7.3,0.0,0.0,0.0,0.0,0.0,0.2,12.7,2.6,0.0,0.0,0.0,0.0,0.0,0.0,4.1,0.3,38.9,50.6,59.6,66.2,67.1,61.5,50.7,40.3,93.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1236,16.1,6.3,6.3,49.3,43.8,43.2,82.0,58.5,2.9,1.2,1.4,29.7,21.3,18.8,58.3,36.0,0.0,0.0,0.0,4.9,3.3,2.6,14.0,6.1,0.0,0.0,0.0,0.5,0.0,0.3,3.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,42.7,69.0,60.2,48.3,51.0,55.5,17.9,39.3,41.1,24.7,33.4,2.3,5.2,1.4,0.0,2.1,24.2,12.1,9.0,1.1,1.4,0.3,0.0,0.1,1.7,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,48.8,59.0,64.4,65.6,61.0,53.8,44.3,92.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1237,25.6,2.9,9.4,15.9,22.2,30.0,19.2,1.4,7.2,0.1,0.4,1.9,10.1,17.9,7.9,0.3,0.3,0.0,0.0,0.0,0.7,2.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.2,62.2,55.0,48.1,41.9,39.2,50.9,46.2,17.2,34.8,35.5,36.1,35.9,30.7,29.9,52.5,7.4,23.6,25.0,25.0,28.3,25.0,20.5,34.5,0.0,5.9,12.9,11.8,15.3,13.0,9.6,18.0,0.0,0.0,0.6,0.9,5.1,4.5,4.4,10.3,0.0,0.0,0.0,0.0,0.7,0.0,0.1,4.4,38.2,47.0,58.2,67.0,68.8,64.4,54.6,43.0,90.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1238,0.5,0.0,0.0,0.0,0.0,7.7,10.5,14.7,0.0,0.0,0.0,0.0,0.0,3.7,5.7,9.0,0.0,0.0,0.0,0.0,0.0,0.3,0.7,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6,3.6,3.0,4.8,6.2,32.2,31.9,39.5,77.8,96.4,96.9,95.1,93.9,60.0,57.6,45.9,54.0,88.2,89.4,87.8,85.3,46.3,41.1,27.9,23.6,54.4,60.7,60.4,63.8,19.9,18.1,9.2,9.5,33.8,42.7,45.7,44.7,8.5,8.3,3.4,2.3,14.8,19.6,30.8,21.7,3.0,2.4,0.2,34.0,47.7,58.2,66.0,67.8,62.4,53.8,43.8,91.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1239,52.9,77.5,66.5,64.0,66.1,64.1,53.1,14.3,45.1,60.7,51.9,53.0,53.4,52.7,39.1,2.5,36.1,43.5,33.2,31.8,32.8,24.5,7.2,0.0,30.5,37.5,17.6,19.7,19.9,9.6,1.3,0.0,22.3,17.9,6.0,5.3,6.8,0.8,0.1,0.0,40.9,21.8,32.3,30.1,26.7,31.3,40.8,63.2,6.4,0.5,1.2,5.8,7.1,4.6,6.1,22.5,0.8,0.0,0.0,2.2,1.9,0.6,1.5,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.3,51.0,57.9,63.2,66.3,63.2,54.8,43.9,95.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1240,2.8,5.2,4.9,2.1,3.6,4.0,5.6,3.8,1.5,2.3,3.1,1.3,2.9,2.9,4.3,1.9,0.0,1.6,1.7,0.0,1.5,0.6,2.3,0.0,0.0,1.1,0.4,0.0,0.1,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,38.6,33.6,11.2,22.6,26.8,30.3,25.1,44.6,56.2,61.5,86.6,73.8,69.3,64.1,71.1,22.4,32.4,39.8,71.0,51.3,56.7,50.5,53.5,6.9,8.0,17.8,32.0,13.0,22.0,22.7,20.9,3.6,4.4,9.7,18.1,4.0,10.8,9.8,9.1,0.3,1.0,4.5,8.6,0.4,1.4,0.9,1.0,40.3,52.3,59.8,64.6,65.9,60.9,52.6,41.0,99.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1241,15.6,54.9,41.5,35.0,39.1,26.0,31.4,7.7,3.8,29.4,21.7,21.3,26.5,14.4,15.0,3.1,0.0,6.5,3.9,5.7,9.3,1.0,1.5,0.0,0.0,0.1,0.4,1.4,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,67.1,43.6,54.9,58.5,54.0,51.1,45.3,55.7,17.3,1.5,3.6,6.5,7.1,22.9,23.4,36.5,3.7,0.4,0.7,2.4,2.1,7.0,7.9,19.9,0.5,0.0,0.0,0.0,0.0,0.1,0.7,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,51.8,60.6,67.6,67.4,61.8,51.8,41.3,109.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1242,41.3,47.7,97.9,96.6,91.3,95.3,71.3,53.9,19.8,27.9,93.1,88.7,69.6,76.6,46.6,21.4,0.7,1.5,62.6,48.4,18.5,33.0,2.2,1.1,0.0,0.0,43.2,24.2,4.0,9.4,0.2,0.0,0.0,0.0,13.0,3.5,0.1,0.4,0.0,0.0,54.6,50.4,2.1,3.3,8.6,4.6,27.6,45.0,4.2,2.0,0.0,0.0,0.1,0.0,1.2,1.1,0.3,0.1,0.0,0.0,0.0,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.2,49.8,59.1,66.4,70.0,63.2,50.6,41.4,85.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1243,70.6,39.6,2.0,10.5,20.1,3.4,0.6,0.0,56.0,12.8,0.4,4.0,8.1,1.2,0.1,0.0,26.2,0.7,0.0,0.4,0.9,0.0,0.0,0.0,10.3,0.1,0.0,0.1,0.1,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.7,53.4,60.8,60.5,65.7,42.3,25.7,8.8,1.7,7.0,37.2,29.2,14.2,54.3,73.8,91.1,0.0,5.0,22.3,13.0,5.1,27.7,52.0,72.7,0.0,2.0,8.0,3.9,2.6,6.0,20.2,33.1,0.0,0.3,3.1,2.8,2.4,3.3,8.3,14.3,0.0,0.0,1.2,2.0,0.9,2.6,3.5,5.1,35.3,47.6,59.8,66.4,66.9,62.4,54.1,42.4,93.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1244,3.1,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.7,5.4,24.8,34.4,23.7,14.8,3.6,8.0,59.3,94.5,74.7,65.0,76.2,85.3,96.4,91.8,43.0,81.3,59.5,47.8,53.9,63.9,87.5,72.5,18.3,45.6,30.4,15.2,18.2,25.0,54.8,25.8,11.5,31.0,12.5,7.5,6.0,9.1,26.7,8.6,2.6,12.8,0.6,0.8,1.2,1.2,4.7,2.3,40.0,48.8,58.0,66.0,67.6,62.5,54.4,45.1,98.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1245,0.0,0.2,0.4,29.2,19.7,55.3,54.0,41.3,0.0,0.0,0.0,13.1,8.2,32.7,30.6,23.5,0.0,0.0,0.0,1.7,1.6,12.8,13.1,9.6,0.0,0.0,0.0,0.3,0.1,6.3,6.1,4.9,0.0,0.0,0.0,0.0,0.0,2.1,2.2,1.2,4.0,24.4,37.6,61.8,61.5,41.7,43.7,55.3,96.0,75.4,61.9,9.0,18.9,3.1,2.4,3.4,85.1,66.4,43.8,3.7,8.2,0.7,0.7,0.8,54.9,41.5,10.0,0.0,1.9,0.0,0.0,0.0,31.9,13.1,0.8,0.0,0.7,0.0,0.0,0.0,9.3,1.8,0.0,0.0,0.0,0.0,0.0,0.0,41.0,53.7,62.8,67.0,68.4,62.8,53.8,43.6,98.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1246,29.7,32.0,58.3,20.0,17.9,22.1,17.6,5.5,10.3,16.3,31.2,9.2,7.1,10.2,6.4,1.2,2.5,5.9,7.5,1.8,0.7,1.3,0.5,0.0,0.7,1.8,1.8,0.2,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.6,63.5,40.3,47.0,38.4,32.5,32.3,36.4,3.7,4.5,1.3,32.8,43.7,45.5,50.1,58.0,0.6,0.8,0.0,22.6,32.6,34.6,38.7,50.0,0.1,0.0,0.0,7.6,18.2,20.6,19.6,27.9,0.0,0.0,0.0,1.5,13.2,14.5,13.1,19.4,0.0,0.0,0.0,0.2,4.7,5.6,3.7,10.9,34.6,48.0,57.8,62.9,64.2,61.2,51.4,40.2,92.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1247,0.0,0.0,0.5,1.8,29.8,15.4,13.9,8.1,0.0,0.0,0.0,0.0,11.6,5.0,3.5,2.5,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,45.6,45.8,66.0,53.8,57.7,66.2,63.1,91.0,54.5,53.7,32.1,16.5,26.9,19.8,28.9,73.6,30.7,30.1,15.3,4.3,15.2,9.1,13.3,37.9,4.9,5.4,2.8,0.4,4.3,2.1,1.7,18.8,0.6,1.4,0.2,0.0,1.2,0.6,0.6,1.5,0.0,0.0,0.0,0.0,0.1,0.0,0.0,35.9,49.7,58.8,66.0,68.7,62.7,51.6,41.0,105.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1248,0.0,0.0,0.0,1.5,0.5,0.5,15.7,5.7,0.0,0.0,0.0,0.0,0.0,0.0,6.9,2.1,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.5,25.2,28.8,34.4,21.8,29.2,59.9,59.1,57.6,74.9,71.2,64.0,77.8,70.2,24.4,35.2,35.7,44.0,47.5,46.4,58.7,45.6,12.1,21.1,7.4,8.1,14.9,17.9,29.1,18.8,2.9,6.8,1.5,0.7,5.0,9.3,17.5,9.1,1.2,2.7,0.1,0.0,0.1,1.3,7.2,2.9,0.6,0.8,37.0,48.6,59.0,68.1,67.4,61.4,53.0,44.7,116.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1249,66.4,98.1,99.9,89.5,98.2,99.5,76.0,52.2,48.3,94.9,99.3,79.9,94.4,95.2,51.6,29.3,18.8,69.6,92.3,51.6,82.1,85.3,14.0,3.1,7.0,44.6,73.9,30.0,70.2,72.2,2.1,0.3,1.1,20.7,44.1,9.7,46.8,43.8,0.0,0.0,32.5,2.0,0.0,10.5,1.9,0.6,24.1,46.5,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.6,46.8,59.9,68.4,69.6,62.8,54.4,42.6,105.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
